aubergine,amaranth,asparagus,legumes,beans,chickpeas,lentils,peas,broccoli,cabbage,kohlrabi,cauliflower,celery,endive,fiddleheads,frisee,fennel,greens,kale,spinach,anise,basil,caraway,cilantro,coriander,chamomile,dill,lavender,marjoram,oregano,parsley,rosemary,sage,thyme,lettuce,arugula,mushrooms,nettles,okra,onions,chives,garlic,leek,onion,shallot,peppers,habanero,paprika,radicchio,rhubarb,turnip,radish,courgette,pumpkin,potato,quandong,sunchokes,zucchini
-0.18661,0.040116,0.2987,0.56222,-0.042326,-0.71657,-0.74081,0.092758,0.48627,0.0038769,-0.056564,-0.078962,-0.21398,0.2104,-0.74203,-0.14947,-0.45862,-0.10646,-0.46156,-0.023781,-0.31125,0.35697,-0.2368,0.21338,0.18616,0.20278,0.51404,-0.16583,0.4017,0.14996,0.47376,0.28741,-0.088438,-0.13576,0.52072,-0.11905,0.16919,0.35876,0.082439,-0.17633,0.83838,-0.33779,-0.32098,-0.29555,-0.16263,0.19802,0.082295,0.21047,0.30592,-0.2476,-0.49608,0.39373,0.15773,-0.23586,-0.1881,0.11282,-0.23175,-0.081828
-0.25503,0.26026,-0.44329,-0.42724,-0.19115,-0.86311,-0.67442,-0.39784,0.1088,-0.51881,-0.12163,-0.16131,-0.3466,-0.26807,-0.17318,0.06581,-0.5665,-0.34474,-0.018982,-0.39437,-0.32023,-0.29732,-0.28933,-0.43506,-0.44257,-0.15094,-0.4043,0.15952,-0.71887,-0.69937,-0.51871,-0.16256,-0.0060242,-0.40293,-0.07894,-0.27061,-0.35343,0.15009,-0.55828,-0.25489,-0.34493,-0.27982,-0.39626,-0.30614,-0.50342,-0.2555,0.14009,-0.3676,-0.051563,-0.48794,-0.52797,-0.34533,-0.73199,-0.21797,-0.082022,0.11907,0.11302,-0.53249
-0.55233,0.050243,0.0056244,0.45798,-0.11133,-0.56994,-0.21539,0.013596,-0.22034,-0.035185,0.27582,-0.13613,-0.40111,-0.51786,0.10145,-0.36347,-0.34174,-0.58903,-0.1496,-0.79983,-0.42648,-0.46093,-0.17119,-0.59266,-0.37891,-0.18462,-0.38259,-0.23736,-0.75282,-0.57948,-0.4423,-0.7335,-0.60548,-0.63979,-0.39411,-0.68732,-0.70597,-0.0045822,-0.31226,-0.60292,-0.61633,-0.67433,-0.83019,-0.87004,-0.79042,-0.41378,-0.61872,-0.86292,-0.63478,-0.26684,-0.036738,-0.033751,-0.66121,-0.39075,-0.27758,0.42165,-0.29524,-0.60179
-0.56602,-0.20744,-0.33264,-0.17117,-0.63208,-0.6282,-0.78972,-0.71296,-0.657,-0.36864,-0.24418,-0.87727,-0.51315,0.22472,-0.55645,-0.0066055,-0.087321,-0.62533,-0.58647,-0.78272,0.51656,-0.34838,-0.11302,-0.45751,-0.11269,-0.30084,-0.38454,-0.13821,0.020656,-0.14618,-0.80267,-0.1276,0.124,-0.10733,-0.29598,0.014994,-0.74056,-0.049438,-0.66015,-0.85075,-0.87294,-0.5909,-0.6813,-0.86421,-0.28915,-0.98153,-0.22347,-0.56371,0.07444,-0.46728,0.085612,0.38032,0.09973,-0.12411,-0.80299,-0.18622,-0.22807,-0.46614
-0.027239,-0.19641,0.48839,-0.35669,0.041578,-0.60721,-0.12436,-0.12697,0.24306,0.45727,-0.070339,0.064169,0.22088,0.30542,-0.36249,0.085946,0.56205,0.15255,-0.0087094,0.14301,0.11227,0.33418,0.51724,-0.018945,0.2267,-0.021404,0.16128,-0.023456,0.2593,0.39384,0.21551,0.17425,-0.073004,0.17945,0.37377,0.1769,0.47714,-0.2157,0.096293,0.66665,0.40766,0.56632,0.15698,1.0368,0.24264,0.097974,-0.23763,0.17594,0.90913,-0.085161,0.38523,0.018684,-0.16751,0.18731,0.51536,-0.34326,-0.33343,0.3378
-0.0074618,0.35438,0.14898,0.8122,0.28815,0.27059,0.4709,0.07569,0.73057,0.60755,0.21006,0.1156,0.3537,0.20198,0.34351,0.33078,0.48124,-0.37013,0.25124,0.1932,0.69268,-0.018067,0.56648,0.44133,0.55123,-0.089528,1.1287,-0.01759,-0.032036,-0.027527,0.56753,0.36587,0.0070834,0.047201,0.10815,0.40565,-0.055602,0.11109,0.32964,0.24885,-0.0036446,0.52771,-0.077972,0.35125,0.41273,-0.12816,0.18018,0.60578,0.28157,-0.12968,-0.080113,0.48425,-0.37485,0.39121,0.41127,0.14486,0.21913,-0.016593
0.53487,0.51008,-0.087539,-0.1697,0.31632,0.20393,0.10619,-0.031077,0.062506,-0.32588,-0.45816,0.27556,-0.24813,0.57799,-0.6107,0.50912,-0.19801,0.17953,0.10417,0.28502,0.056534,0.21492,-0.092097,0.36532,-0.0015391,-0.056427,0.33935,0.091814,-0.017112,0.12367,0.29098,0.29599,0.50464,-0.061131,-0.078108,0.24036,0.22931,-0.012699,-0.13755,0.19752,0.12179,0.080249,0.28998,0.22643,0.12089,0.24025,0.23086,0.35833,0.16954,-0.14681,-0.29115,-0.17193,0.32779,0.17361,0.29935,-0.78222,-0.2897,0.3276
0.025516,-0.15376,-0.24398,-0.17771,0.46521,0.31217,0.25176,0.26867,-0.37115,-0.1418,0.27836,-0.2947,0.11101,0.49261,-0.14356,0.51521,-0.0075665,0.83435,0.1935,-0.21561,-0.028889,-0.57578,0.269,-0.17121,-0.13423,-0.2605,-0.41853,-0.0083126,-0.10459,-0.2801,-0.11535,-0.16554,-0.080906,0.045956,0.32421,-0.011158,-0.21906,0.15589,0.4028,0.11918,-0.15402,-0.49576,-0.4755,0.13927,-0.38504,0.27202,0.10428,-0.083526,0.26953,-0.033232,-0.099923,0.11189,0.014064,-0.15117,0.04618,-0.16355,-0.29025,-0.093397
0.045821,-0.43545,0.16812,-0.10568,0.22042,-0.21364,0.15062,0.31444,0.072389,0.42877,0.29705,0.42643,0.71165,0.28069,0.25823,0.16273,0.18152,-0.086855,-0.12475,0.0049585,0.10369,-0.13664,0.16621,-0.14391,-0.081614,0.083643,-0.027424,-0.18674,0.024532,-0.62218,-0.0879,-0.25693,-0.23539,-0.42215,0.72131,0.2519,0.24415,-0.13198,0.035969,0.19135,0.013364,-0.23507,0.16952,0.17144,-0.31714,0.041882,-0.018468,-0.18894,0.23988,0.039314,0.32083,0.30826,0.34488,-0.22764,-0.19672,-0.14375,0.31186,0.01602
-0.26487,-0.14199,-0.30223,0.20937,0.046993,0.25039,0.32667,0.63668,0.42083,-0.12793,-0.16094,0.14225,0.046123,-0.27743,-0.37765,0.17005,-0.51513,-0.22866,0.17588,-0.10437,-0.10034,-0.16158,0.17524,0.17062,-0.060321,-0.59193,0.051668,-0.25391,-0.10656,-0.14964,-0.15165,-0.19367,-0.098097,-0.34098,0.062063,-0.18061,-0.11347,-0.45713,-0.53403,-0.12179,-0.28181,-0.50003,-0.072894,0.050214,0.051509,-0.22149,-0.28645,-0.065801,-0.075106,-0.85591,-0.039394,-0.16285,0.16233,-0.099521,-0.46335,0.026223,-0.56286,-0.0054729
-0.23967,0.32007,-0.49301,0.2736,-0.0076444,-0.55099,-0.026503,0.03036,-0.44568,0.0063939,-0.44311,-0.55283,-0.20065,-0.55696,-0.3517,-0.45048,-0.31658,0.032975,-0.41086,-0.22838,-0.16522,-0.2096,-0.16292,-0.21529,0.086272,-0.11845,-0.072848,-0.13477,0.17777,-0.024962,-0.078584,0.030062,0.39106,-0.14817,-0.0027624,-0.36398,-0.038659,0.15583,-0.21771,-0.238,-0.20923,-0.3455,-0.25811,0.016899,-0.0067191,-0.59992,-0.28312,-0.048124,-0.3133,-0.30823,-0.63522,-0.41901,-0.55426,-0.36073,-0.56202,0.14061,-0.58964,-0.84361
-0.77578,-0.00023074,0.20877,0.33024,0.32034,0.0074993,0.19859,0.98643,0.2959,0.21283,0.42538,-0.018724,-0.013369,-0.579,0.23551,-0.89242,0.25369,0.11367,-0.023015,-0.088264,0.042345,0.23033,-0.36792,0.35847,0.034191,0.024036,0.37783,0.13772,0.61674,0.25633,0.40299,0.29457,0.27685,0.66731,-0.0041712,-0.28214,0.63676,-0.12261,0.21243,0.42284,0.61708,0.47746,0.14252,0.59411,0.68791,0.46459,0.26128,-0.15895,-0.6474,0.39402,0.23786,0.22921,-0.27661,0.32648,-0.35875,-0.38506,0.25269,0.087304
